date,symbol,trade_shares,trade_dollars,abs_pct_adv,cap_shares,cap_pct_adv,days_to_earnings,residual_shares_after,residual_dollars_after,event_id,strategy,selected_plan_source
2031-10-17,S0_HK_financials,-5.744502846243724e-12,-4.4807122200701044e-10,4.787085705203103e-18,120000.0,0.1,8.0,120000.00000000007,9360000.000000006,event_97,static_open_loop,static_open_loop
2031-10-17,S1_JP_it,4.478843286241739e-11,2.418575374570539e-09,2.9858955241611594e-17,150000.0,0.1,8.0,-150000.0000000001,-8100000.000000005,event_97,static_open_loop,static_open_loop
2031-10-17,S2_US_healthcare,-1.7208179229225366e-05,-0.001927316073673241,1.912019914358374e-11,90000.0,0.1,8.0,90000.00003481128,10080000.003898863,event_97,static_open_loop,static_open_loop
2031-10-17,S3_HK_it,4.90599438271507e-11,3.237956292591946e-09,4.4599948933773366e-17,110000.0,0.1,8.0,-110000.00000000003,-7260000.000000002,event_97,static_open_loop,static_open_loop
2031-10-20,U0_HK_financials,74498.40031127563,5810875.2242795,0.062082000259396364,120000.0,0.1,7.0,839507.4199206893,65481578.753813766,event_97,static_open_loop,static_open_loop
2031-10-20,U1_JP_it,-96755.60764994226,-5224802.813096882,0.06450373843329484,150000.0,0.1,7.0,-1038294.6136814167,-56067909.1387965,event_97,static_open_loop,static_open_loop
2031-10-20,U2_US_healthcare,58708.89185182792,6575395.887404727,0.06523210205758657,90000.0,0.1,7.0,621512.1863378485,69609364.86983904,event_97,static_open_loop,static_open_loop
2031-10-20,U3_HK_it,-71847.4303237924,-4741930.401370299,0.06531584574890219,110000.0,0.1,7.0,-753841.2947765641,-49753525.45525323,event_97,static_open_loop,static_open_loop
2031-10-20,M0_HK_financials,-54373.534987133535,-4241135.728996416,0.045311279155944614,120000.0,0.1,7.0,-398359.4812635457,-31072039.538556565,event_97,static_open_loop,static_open_loop
2031-10-20,M1_JP_it,83064.74463977413,4485496.210547803,0.055376496426516084,150000.0,0.1,7.0,459645.15186430275,24820838.200672347,event_97,static_open_loop,static_open_loop
2031-10-20,M2_US_healthcare,-41270.83917467152,-4622333.987563211,0.04585648797185724,90000.0,0.1,7.0,-293454.5213617929,-32866906.392520808,event_97,static_open_loop,static_open_loop
2031-10-20,M3_HK_it,56751.414447511044,3745593.353535729,0.05159219495228277,110000.0,0.1,7.0,343372.9830790532,22662616.883217514,event_97,static_open_loop,static_open_loop
2031-10-20,S0_HK_financials,7.967636893204008e-11,6.214756776699126e-09,6.63969741100334e-17,120000.0,0.1,7.0,119999.99999999999,9359999.999999998,event_97,static_open_loop,static_open_loop
2031-10-20,S1_JP_it,1.8081253981518517e-11,9.76387715002e-10,1.2054169321012345e-17,150000.0,0.1,7.0,-150000.00000000012,-8100000.0000000065,event_97,static_open_loop,static_open_loop
2031-10-20,S2_US_healthcare,-1.6230088475056046e-05,-0.0018177699092062772,1.803343163895116e-11,90000.0,0.1,7.0,90000.00005104137,10080000.005716633,event_97,static_open_loop,static_open_loop
2031-10-20,S3_HK_it,-6.778163381550395e-12,-4.473587831823261e-10,6.161966710500359e-18,110000.0,0.1,7.0,-110000.00000000003,-7260000.000000002,event_97,static_open_loop,static_open_loop
2031-10-21,U0_HK_financials,119507.41992068736,9321578.753813613,0.0995895166005728,120000.0,0.1,6.0,720000.000000002,56160000.00000016,event_97,static_open_loop,static_open_loop
2031-10-21,U1_JP_it,-138294.61368141734,-7467909.138796536,0.09219640912094489,150000.0,0.1,6.0,-899999.9999999994,-48599999.99999997,event_97,static_open_loop,static_open_loop
2031-10-21,U2_US_healthcare,81512.1353110876,9129359.15484181,0.09056903923454176,90000.0,0.1,6.0,540000.051026761,60480005.714997225,event_97,static_open_loop,static_open_loop
2031-10-21,U3_HK_it,-93841.29477656468,-6193525.455253269,0.08531026797869516,110000.0,0.1,6.0,-659999.9999999995,-43559999.99999997,event_97,static_open_loop,static_open_loop
2031-10-21,M0_HK_financials,-72092.03817671307,-5623178.977783619,0.06007669848059423,120000.0,0.1,6.0,-326267.44308683265,-25448860.560772948,event_97,static_open_loop,static_open_loop
2031-10-21,M1_JP_it,101145.15590662992,5461838.418958016,0.06743010393775328,150000.0,0.1,6.0,358499.9959576728,19358999.78171433,event_97,static_open_loop,static_open_loop
2031-10-21,M2_US_healthcare,-49620.79243232041,-5557528.752419886,0.055134213813689346,90000.0,0.1,6.0,-243833.72892947253,-27309377.640100922,event_97,static_open_loop,static_open_loop
2031-10-21,M3_HK_it,66564.09454147491,4393230.239737344,0.06051281321952265,110000.0,0.1,6.0,276808.8885375783,18269386.643480167,event_97,static_open_loop,static_open_loop
2031-10-21,S0_HK_financials,4.103941210911614e-11,3.2010741445110587e-09,3.419951009093012e-17,120000.0,0.1,6.0,119999.99999999996,9359999.999999996,event_97,static_open_loop,static_open_loop
2031-10-21,S1_JP_it,-2.051999666778616e-11,-1.1080798200604526e-09,1.3679997778524107e-17,150000.0,0.1,6.0,-150000.0000000001,-8100000.000000005,event_97,static_open_loop,static_open_loop
2031-10-21,S2_US_healthcare,-1.41903216124388e-05,-0.0015893160205931456,1.5767024013820888e-11,90000.0,0.1,6.0,90000.00006523168,10080000.007305948,event_97,static_open_loop,static_open_loop
2031-10-21,S3_HK_it,1.8096395033719666e-11,1.194362072225498e-09,1.6451268212472423e-17,110000.0,0.1,6.0,-110000.00000000004,-7260000.000000003,event_97,static_open_loop,static_open_loop
2031-10-22,U0_HK_financials,120000.00000000042,9360000.000000034,0.10000000000000035,120000.0,0.1,5.0,600000.0000000016,46800000.00000013,event_97,static_open_loop,static_open_loop
2031-10-22,U1_JP_it,-149999.99999999962,-8099999.9999999795,0.09999999999999974,150000.0,0.1,5.0,-749999.9999999998,-40499999.999999985,event_97,static_open_loop,static_open_loop
2031-10-22,U2_US_healthcare,90000.00573761991,10080000.64261343,0.10000000637513323,90000.0,0.1,5.0,450000.04528914107,50400005.0723838,event_97,static_open_loop,static_open_loop
2031-10-22,U3_HK_it,-110000.00000000012,-7260000.000000007,0.1000000000000001,110000.0,0.1,5.0,-549999.9999999993,-36299999.999999955,event_97,static_open_loop,static_open_loop
2031-10-22,M0_HK_financials,-71760.66954198031,-5597332.224274465,0.05980055795165026,120000.0,0.1,5.0,-254506.77354485227,-19851528.336498477,event_97,static_open_loop,static_open_loop
2031-10-22,M1_JP_it,112508.83743848788,6075477.221678345,0.07500589162565859,150000.0,0.1,5.0,245991.15851918492,13283522.560035985,event_97,static_open_loop,static_open_loop
2031-10-22,M2_US_healthcare,-57462.35205901377,-6435783.430609542,0.06384705784334864,90000.0,0.1,5.0,-186371.37687045877,-20873594.209491383,event_97,static_open_loop,static_open_loop
2031-10-22,M3_HK_it,71196.95583454498,4698999.085079969,0.06472450530413179,110000.0,0.1,5.0,205611.93270303332,13570387.558400199,event_97,static_open_loop,static_open_loop
2031-10-22,S0_HK_financials,-3.731184309621671e-11,-2.910323761504903e-09,3.109320258018059e-17,120000.0,0.1,5.0,119999.99999999999,9359999.999999998,event_97,static_open_loop,static_open_loop
2031-10-22,S1_JP_it,-2.1402772113656438e-11,-1.1557496941374475e-09,1.4268514742437624e-17,150000.0,0.1,5.0,-150000.0000000001,-8100000.000000005,event_97,static_open_loop,static_open_loop
2031-10-22,S2_US_healthcare,-1.0007036102946027e-05,-0.001120788043529955,1.1118929003273364e-11,90000.0,0.1,5.0,90000.00007523873,10080000.008426737,event_97,static_open_loop,static_open_loop
2031-10-22,S3_HK_it,4.293585092930716e-13,2.8337661613342727e-11,3.90325917539156e-19,110000.0,0.1,5.0,-110000.00000000004,-7260000.000000003,event_97,static_open_loop,static_open_loop
2031-10-23,U0_HK_financials,119999.99999999948,9359999.999999959,0.09999999999999956,120000.0,0.1,4.0,480000.0000000021,37440000.000000164,event_97,static_open_loop,static_open_loop
2031-10-23,U1_JP_it,-150000.00000000026,-8100000.000000014,0.10000000000000017,150000.0,0.1,4.0,-599999.9999999995,-32399999.999999974,event_97,static_open_loop,static_open_loop
2031-10-23,U2_US_healthcare,90000.00727584174,10080000.814894274,0.1000000080842686,90000.0,0.1,4.0,360000.03801329935,40320004.257489525,event_97,static_open_loop,static_open_loop
2031-10-23,U3_HK_it,-109999.99999999955,-7259999.99999997,0.09999999999999959,110000.0,0.1,4.0,-439999.9999999998,-29039999.99999999,event_97,static_open_loop,static_open_loop
2031-10-23,M0_HK_financials,-79516.64763113284,-6202298.515228362,0.06626387302594404,120000.0,0.1,4.0,-174990.1259137194,-13649229.821270114,event_97,static_open_loop,static_open_loop
