event_id,date,day_index,symbol,flat_adv_shares,forecast_adv_shares,realized_adv_shares,forecast_adv_multiplier,realized_adv_multiplier,calibrated_log_std
event_25,2028-03-15,1,U0_HK_financials,1200000.0,879992.0188354541,813983.9639965271,0.7333266823628785,0.678319969997106,0.16713791241737447
event_25,2028-03-15,1,U1_JP_it,1500000.0,1099837.830921563,744387.274039366,0.7332252206143753,0.4962581826929107,0.16489443966111242
event_25,2028-03-15,1,U2_US_healthcare,900000.0,659731.1527145791,590076.4149123435,0.7330346141273102,0.655640461013715,0.1631743504363318
event_25,2028-03-15,1,U3_HK_it,1100000.0,806194.9839863536,775861.8169312677,0.7329045308966851,0.7053289244829707,0.16775960226320114
event_25,2028-03-15,1,M0_HK_financials,1200000.0,879293.4361469088,763913.3011248611,0.732744530122424,0.6365944176040509,0.16863040684967082
event_25,2028-03-15,1,M1_JP_it,1500000.0,1100553.3052096223,826262.8844394846,0.7337022034730815,0.5508419229596564,0.16400197165815608
event_25,2028-03-15,1,M2_US_healthcare,900000.0,659840.0706110182,590030.7283614629,0.7331556340122425,0.6555896981794033,0.16696552239587029
event_25,2028-03-15,1,M3_HK_it,1100000.0,806734.0429899343,605709.6363128813,0.7333945845363039,0.5506451239208011,0.16568853665881925
event_25,2028-03-15,1,S0_HK_financials,1200000.0,879625.0458488157,820125.7545686215,0.7330208715406797,0.6834381288071846,0.168875148916201
event_25,2028-03-15,1,S1_JP_it,1500000.0,1099355.538698968,1046147.9623700383,0.7329036924659786,0.6974319749133588,0.1626940694243221
event_25,2028-03-15,1,S2_US_healthcare,900000.0,661295.1409480448,683216.8919240437,0.734772378831161,0.7591298799156041,0.16132641310862847
event_25,2028-03-15,1,S3_HK_it,1100000.0,807928.8734693622,747337.8846562487,0.7344807940630566,0.6793980769602261,0.1636598392400725
event_25,2028-03-16,2,U0_HK_financials,1200000.0,949855.986165332,951951.3054304235,0.7915466551377767,0.7932927545253529,0.16302914152955608
event_25,2028-03-16,2,U1_JP_it,1500000.0,1186858.143766764,1054326.4355226564,0.7912387625111761,0.7028842903484376,0.1620877821310547
event_25,2028-03-16,2,U2_US_healthcare,900000.0,713326.2772440299,740620.1150451334,0.7925847524933666,0.8229112389390371,0.16430969326905426
event_25,2028-03-16,2,U3_HK_it,1100000.0,871214.324352687,949902.4873919251,0.7920130221388063,0.863547715810841,0.16377755901281205
event_25,2028-03-16,2,M0_HK_financials,1200000.0,950075.1611877717,1143747.7796734269,0.7917293009898098,0.9531231497278557,0.16543312692313478
event_25,2028-03-16,2,M1_JP_it,1500000.0,1186553.8405597464,1018508.8669366533,0.7910358937064976,0.6790059112911022,0.16595096694512418
event_25,2028-03-16,2,M2_US_healthcare,900000.0,712126.6218569373,825434.146627058,0.7912518020632636,0.9171490518078422,0.16590054009077257
event_25,2028-03-16,2,M3_HK_it,1100000.0,868671.5532833423,871421.1658817504,0.7897014120757657,0.7922010598925003,0.16814414979768894
event_25,2028-03-16,2,S0_HK_financials,1200000.0,950478.6667161166,943082.7659447294,0.7920655555967638,0.7859023049539412,0.16523232347362818
event_25,2028-03-16,2,S1_JP_it,1500000.0,1187773.4134532597,1353895.7855344233,0.7918489423021732,0.9025971903562822,0.1612410272681022
event_25,2028-03-16,2,S2_US_healthcare,900000.0,711534.6819404936,741542.450915763,0.7905940910449929,0.82393605657307,0.1647295071524473
event_25,2028-03-16,2,S3_HK_it,1100000.0,870645.5146021711,794543.4935238741,0.7914959223656102,0.7223122668398856,0.16688021967959474
event_25,2028-03-17,3,U0_HK_financials,1200000.0,1017799.2793506227,995922.4140938744,0.8481660661255189,0.8299353450782286,0.15986362505133833
event_25,2028-03-17,3,U1_JP_it,1500000.0,1270714.3290690277,1076081.460845828,0.8471428860460185,0.7173876405638854,0.16393505746258707
event_25,2028-03-17,3,U2_US_healthcare,900000.0,764263.2642861975,805456.9354135293,0.8491814047624416,0.894952150459477,0.15979636782850873
event_25,2028-03-17,3,U3_HK_it,1100000.0,931701.0279702202,1006757.0553515147,0.847000934518382,0.9152336866831952,0.16434852461917251
event_25,2028-03-17,3,M0_HK_financials,1200000.0,1015536.6570926779,917914.3068333132,0.8462805475772316,0.764928589027761,0.16585479718832535
event_25,2028-03-17,3,M1_JP_it,1500000.0,1272509.4042308794,1085518.7051265566,0.8483396028205863,0.7236791367510377,0.15909846467402208
event_25,2028-03-17,3,M2_US_healthcare,900000.0,763355.5849482338,838528.0403890543,0.8481728721647042,0.9316978226545048,0.1636650551710691
event_25,2028-03-17,3,M3_HK_it,1100000.0,932014.1915325434,941767.9656515735,0.8472856286659486,0.856152696046885,0.16122573444257515
event_25,2028-03-17,3,S0_HK_financials,1200000.0,1013425.5278627087,1096406.3996506573,0.8445212732189239,0.9136719997088811,0.16434540767002648
event_25,2028-03-17,3,S1_JP_it,1500000.0,1270453.6735087682,1328215.3867709963,0.8469691156725121,0.8854769245139975,0.1618763075955342
event_25,2028-03-17,3,S2_US_healthcare,900000.0,761349.6872569069,705390.391415337,0.8459440969521188,0.7837671015725967,0.16461185507221077
event_25,2028-03-17,3,S3_HK_it,1100000.0,931733.0169509216,877606.3459379827,0.8470300154099287,0.7978239508527115,0.16268033203820986
